course_id,title_original,title,organization,rating,review_count,difficulty,course_type,duration_readable,duration,skills_formatted,skills,url,is_free
s12n~a_rML4v7EeeJEQ6TH2unjA,Strategic Sales Management,strategic sale management,Fundação Instituto de Administração,4.550499001996008,501,Intermediate,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Sale, Management, Sale, Strategy, Customer, Engagement, Sale, Process, Sale, Enablement, Sale, Training, Sale, Business, Planning, Conflict, Management, Marketing, Marketing, Planning, Strategic, Marketing, Market, Intelligence, Sale, Competitive, Intelligence, Marketing, Effectiveness, Customer, Relationship, Building, Business, Strategy, Customer, Analysis, Business",sale management sale strategy customer engagement sale process sale enablement sale training sale business planning conflict management marketing marketing planning strategic marketing market intelligence sale competitive intelligence marketing effectiveness customer relationship building business strategy customer analysis business,/specializations/sales-management-bridging-gap-strategy-sales,False
course~4Ku__6V6Ee-syBKvuiDv_w,Managing AI Projects: From Strategy to Delivery,managing ai project strategy delivery,Johns Hopkins University,4.62962962962963,27,Intermediate,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Stakeholder, Management, Project, Management, Data, Ethic, Human, Resource, Management, Planning, Agile, Methodology, Risk, Analysis, Artificial, Intelligence, Team, Management, Risk, Management, Mlops, Machine, Learning, Operation, Scalability, Performance, Management, Cost, Management, Budget, Management, Business, Ethic, Change, Management",stakeholder management project management data ethic human resource management planning agile methodology risk analysis artificial intelligence team management risk management mlops machine learning operation scalability performance management cost management budget management business ethic change management,/learn/ai-project-management-aipm,False
course~8BJHzZD_EeiKohJBs5wRGA,Introduction to Machine Learning,introduction machine learning,Duke University,4.668899008840075,3733,Intermediate,Course,1-3 months,ONE_TO_THREE_MONTHS,"Pytorch, Machine, Learning, Library, Reinforcement, Learning, Image, Analysis, Applied, Machine, Learning, Deep, Learning, Machine, Learning, Natural, Language, Processing, Supervised, Learning, Python, Programming, Unsupervised, Learning, Artificial, Neural, Network, Computer, Vision, Medical, Imaging",pytorch machine learning library reinforcement learning image analysis applied machine learning deep learning machine learning natural language processing supervised learning python programming unsupervised learning artificial neural network computer vision medical imaging,/learn/machine-learning-duke,False
s12n~nqqtewAuEeayYxIJgvUCVw,Learn English: Intermediate Grammar,learn english intermediate grammar,"University of California, Irvine",4.7820579981290905,5345,Intermediate,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Grammar, Vocabulary, English, Language, Multimedia, Content, Creation, Photovideo, Production, Technology, Language, Learning, Writing, Electronic, Medium, Oral, Comprehension, Language, Competency",grammar vocabulary english language multimedia content creation photovideo production technology language learning writing electronic medium oral comprehension language competency,/specializations/intermediate-grammar,False
s12n~Bg9CLdOzEeiaVA54gOVKZA,Entrepreneurial Finance: Strategy and Innovation,entrepreneurial finance strategy innovation,Duke University,4.492898550724639,1380,Intermediate,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Financial, Modeling, Blockchain, Fintech, Entrepreneurial, Finance, Financial, Market, Business, Valuation, Risk, Management, Excel, Formula, Market, Data, Emerging, Technology, Cryptography, Risk, Analysis, Fundraising, Crowdsourcing, Equity, Probability, Distribution, Investment, Financial, Analysis, Entrepreneurship, Finance, Microsoft, Excel",financial modeling blockchain fintech entrepreneurial finance financial market business valuation risk management excel formula market data emerging technology cryptography risk analysis fundraising crowdsourcing equity probability distribution investment financial analysis entrepreneurship finance microsoft excel,/specializations/entrepreneurial-finance,False
course~c44lS5zBEe2L_wpgKckryw,Building Strategic Foresight Capabilities,building strategic foresight capability,"EDHEC Business School, UNESCO",4.855263157894737,228,Intermediate,Course,1-3 months,ONE_TO_THREE_MONTHS,"System, Thinking, Strategic, Thinking, Forecasting, Strategic, Decisionmaking, Stakeholder, Engagement, Organizational, Strategy, Complex, Problem, Solving, Business, Transformation, Business, Strategy, Trend, Analysis, Innovation, Creativity, Emerging, Technology",system thinking strategic thinking forecasting strategic decisionmaking stakeholder engagement organizational strategy complex problem solving business transformation business strategy trend analysis innovation creativity emerging technology,/learn/strategic-foresight,True
course~nht-UmBlEe-CzxKb2UkMMw,GenerativeAI for Customer Success,generativeai customer success,Coursera Instructor Network,4.375,32,Intermediate,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Customer, Success, Management, Generative, AI, Agent, Customer, Service, Customer, Support, Customer, Experience Improvement, Customer, Engagement, Personalized, Service, Operational, Efficiency, Technology, Strategy, Business, Process, Automation, Data, Ethic, Automation, Business, Ethic",customer success management generative ai agent customer service customer support customer experience_improvement customer engagement personalized service operational efficiency technology strategy business process automation data ethic automation business ethic,/learn/generativeai-for-customer-success,False
course~J4Qy7XVyEe2NfQrJY4RGtQ,Animal Welfare in the Clinic,animal welfare clinic,The University of Edinburgh,4.967741935483871,31,Intermediate,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Clinical, Experience, Patient, Preparation, Patient, Education, Counseling, Vital, Sign, Surgery, Patient, Evaluation, Patient, Treatment, Environmental, Science, Behavior, Management, Stress, Management, Nonverbal, Communication",clinical experience patient preparation patient education counseling vital sign surgery patient evaluation patient treatment environmental science behavior management stress management nonverbal communication,/learn/animal-welfare-in-the-clinic,False
course~J6z6RQ2iEeeY9w43qQI3Ag,Stories of Infection,story infection,Stanford University,4.860642351660315,1837,Intermediate,Course,1-3 months,ONE_TO_THREE_MONTHS,"Health, Disparity, Infectious, Disease, Public, Health, Disease, Prevention, Molecular, Cellular, Microbiology, Health, Equity, Socioeconomics, Public, Health, Microbiology, Pathology, Patient, Evaluation, Infection, Control, Patient, Treatment, Preventative, Care, Vital, Sign",health disparity infectious disease public health disease prevention molecular cellular microbiology health equity socioeconomics public health microbiology pathology patient evaluation infection control patient treatment preventative care vital sign,/learn/stories-of-infection,True
course~b-UZI43PEeWTzg6WBWinhQ,Global Environmental Management,global environmental management,Technical University of Denmark (DTU),4.693971468016567,2173,Intermediate,Course,1-3 months,ONE_TO_THREE_MONTHS,"Water, Resource, Energy, Utility, Environmental, Engineering, Natural, Resource, Management, Civil, Engineering, Environment, Environmental, Management, System, Public, Work, Land, Management, Environmental, Resource, Management, Environmental, Science, Cultural, Responsiveness, Waste, Minimization",water resource energy utility environmental engineering natural resource management civil engineering environment environmental management system public work land management environmental resource management environmental science cultural responsiveness waste minimization,/learn/global-environmental-management,True
s12n~6-lMGOtqRNmWqvl7I8A8-Q,Data-Oriented Python Programming and Debugging,dataoriented python programming debugging,University of Michigan,4.4,5,Intermediate,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Numpy, Debugging, Panda, Python, Package, Statistic, Data, Analysis, Critical, Thinking",numpy debugging panda python package statistic data analysis critical thinking,/specializations/data-oriented-python-programming-and-debugging,False
s12n~4wcxMIWSEeqbnQqkTNWwfw,Django for Everybody,django everybody,University of Michigan,4.652388535031848,2512,Intermediate,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Application, Deployment, Django, Web, Framework, Objectrelational, Mapping, HTML, Cs, Model, View, Controller, Jquery, Ajax, Json, Database, Design, Application, Framework, Database, Web, Application, SQL, Application, Development, Object, Oriented, Programming, Oop, Web, Development, Data, Modeling, JavaScript, Application, Security, Cascading, Style, Sheet, Cs",application deployment django web framework objectrelational mapping html cs model view controller jquery ajax json database design application framework database web application sql application development object oriented programming oop web development data modeling javascript application security cascading style sheet cs,/specializations/django,False
course~Axwi2MCtEeedJRJjt8USWA,Influencer Marketing Strategy,influencer marketing strategy,Rutgers the State University of New Jersey,4.322751322751323,189,Intermediate,Course,1-3 months,ONE_TO_THREE_MONTHS,"Social, Medium, Strategy, Social, Medium, Campaign, Content, Marketing, Social, Medium, Marketing, Effectiveness, Digital, Medium, Strategy, Marketing, Strategy, Campaign, Management, Return, Investment, Key, Performance, Indicator, Kpis, Drive, Engagement, Marketing, Budget, Brand, Awareness, Influencing, Customer, Engagement, Marketing, Analytics, Content, Creation, Presentation, Target, Audience",social medium strategy social medium campaign content marketing social medium marketing effectiveness digital medium strategy marketing strategy campaign management return investment key performance indicator kpis drive engagement marketing budget brand awareness influencing customer engagement marketing analytics content creation presentation target audience,/learn/influencer-marketing-strategy,False
